Temperature,Velocity,Server_1_Power,Server_2_Power,Server_3_Power,Server_4_Power,Server_5_Power,Server_6_Power,Server_7_Power,Server_8_Power,Server_9_Power,Server_10_Power,Server_11_Power,Server_12_Power,images
299,2.22,0,100,100,100,100,0,0,50,0,100,50,50,dp814
295,2.65,100,0,0,100,100,50,100,50,0,50,100,0,dp815
299,2.22,0,50,0,0,50,75,0,0,0,75,75,100,dp816
295,2.65,50,100,50,75,50,75,50,75,75,50,100,0,dp817
295,2.65,0,50,50,50,0,75,50,100,50,50,50,50,dp818
299,2.65,100,50,0,75,0,75,50,75,50,75,50,50,dp819
295,2.22,0,50,0,0,50,0,100,75,50,0,50,100,dp820
295,2.22,0,100,75,75,0,50,0,0,0,50,100,0,dp821
295,1.75,75,100,0,100,100,100,100,100,100,0,75,50,dp822
295,1.75,100,75,50,100,0,75,50,50,100,75,75,75,dp823
299,1.75,75,50,50,0,50,50,75,50,0,75,100,75,dp824
290,2.65,75,0,75,0,0,100,50,50,75,75,100,100,dp825
290,2.65,100,0,0,75,100,100,0,100,100,100,50,75,dp826
295,2.65,0,100,75,50,100,0,75,75,75,100,50,50,dp827
299,1.75,0,50,0,50,75,50,50,75,0,50,50,75,dp828
290,2.22,75,50,100,75,0,0,0,0,50,50,0,0,dp829
290,2.22,0,0,100,100,0,75,0,100,75,75,0,100,dp830
299,1.75,50,50,100,50,100,100,100,50,100,75,0,0,dp831
290,2.22,50,0,50,0,0,0,100,0,100,0,0,0,dp832
295,1.75,0,50,50,50,100,100,100,0,100,75,75,50,dp833
299,2.22,100,0,75,0,100,75,100,0,75,0,100,100,dp834
290,2.65,0,100,0,100,0,75,75,0,0,75,100,75,dp835
290,1.75,100,0,100,50,75,50,100,75,100,75,75,75,dp836
299,2.65,75,50,0,0,50,50,100,100,100,50,50,75,dp837
290,2.65,100,100,100,0,0,50,75,50,75,0,100,50,dp838
295,1.75,0,0,50,75,50,75,50,50,0,100,100,75,dp839
295,2.22,0,0,100,75,100,100,100,100,50,75,50,75,dp840
290,2.22,75,0,0,100,75,50,100,50,0,50,50,100,dp841
295,1.75,100,100,75,50,0,100,0,75,50,100,50,75,dp842
299,1.75,100,0,75,50,0,0,50,0,50,100,50,100,dp843
295,2.65,75,100,100,75,100,50,50,75,0,50,100,0,dp844
290,2.22,50,0,0,75,100,75,50,75,75,75,75,100,dp845
290,2.22,75,0,0,0,100,75,75,50,75,75,0,50,dp846
299,2.65,0,100,0,75,100,50,50,100,100,0,100,0,dp847
299,1.75,100,100,75,100,100,50,50,75,0,50,0,100,dp848
295,2.65,75,75,50,0,100,0,0,100,100,50,50,50,dp849
295,2.22,100,0,50,50,0,50,0,0,100,75,100,75,dp850
299,2.65,50,100,75,0,50,100,75,0,100,100,50,100,dp851
295,2.65,50,0,50,0,50,100,75,0,50,50,50,100,dp852
290,1.75,100,0,75,75,100,0,50,75,100,0,100,50,dp853
299,2.22,100,50,50,50,75,75,100,100,75,0,75,50,dp854
299,2.22,100,0,100,50,50,50,0,75,100,100,75,100,dp855
290,2.22,75,0,75,0,50,75,100,0,75,100,75,75,dp856
299,1.75,100,50,0,0,0,50,100,100,100,75,75,75,dp857
295,2.65,50,100,75,75,0,50,100,0,0,100,0,50,dp858
295,2.65,0,75,0,50,50,50,0,50,0,75,0,75,dp859
290,2.65,50,75,50,50,75,0,0,100,0,100,0,0,dp860
295,1.75,100,50,50,100,50,75,75,50,75,0,100,0,dp861
295,1.75,50,50,100,100,100,0,75,100,100,0,100,0,dp862
295,2.22,50,50,100,75,75,75,100,50,100,50,100,100,dp863
295,2.65,50,0,0,50,100,0,0,100,100,75,100,50,dp864
295,2.65,0,0,100,50,0,75,75,50,75,75,50,100,dp865
299,2.65,100,75,0,50,50,100,100,100,50,0,0,50,dp866
290,2.22,0,75,75,50,0,100,0,75,75,0,0,100,dp867
290,1.75,0,0,50,0,100,75,50,0,75,50,75,0,dp868
290,1.75,0,50,100,50,75,0,75,50,0,0,50,50,dp869
295,2.22,50,0,50,0,0,50,50,100,0,50,50,50,dp870
299,1.75,75,50,100,100,75,100,50,100,75,50,75,100,dp871
299,2.65,0,100,100,75,0,100,50,75,100,50,100,50,dp872
299,1.75,75,50,100,100,50,75,0,0,100,50,100,50,dp873
290,2.65,50,0,100,50,75,100,100,0,50,100,75,50,dp874
299,2.65,0,75,50,75,75,0,75,75,100,100,50,100,dp875
290,1.75,0,100,75,0,75,75,100,50,100,50,50,100,dp876
295,2.22,75,100,75,0,75,75,50,75,100,50,0,100,dp877
290,2.65,100,100,0,100,100,100,75,0,100,50,50,50,dp878
295,2.65,100,0,100,75,50,75,100,0,75,0,75,0,dp879
290,2.22,0,50,100,100,50,50,75,75,75,100,75,0,dp880
290,2.65,0,100,0,100,50,50,50,50,0,75,0,100,dp881
290,1.75,100,50,50,50,75,100,100,0,75,50,75,100,dp882
290,1.75,100,50,50,75,100,100,50,50,100,0,100,100,dp883
295,2.22,0,0,75,100,50,0,75,75,50,50,75,0,dp884
299,2.22,0,0,100,75,50,75,75,75,0,100,0,100,dp885
295,2.22,75,100,100,100,75,75,50,0,100,100,0,100,dp886
299,2.65,100,75,75,100,50,0,75,50,75,75,0,75,dp887
290,1.75,0,50,100,50,100,100,0,75,0,75,100,0,dp888
299,2.22,75,0,50,75,75,75,75,75,50,100,50,50,dp889
295,1.75,100,50,75,75,50,75,50,75,100,0,0,100,dp890
295,2.22,50,75,50,100,0,75,50,75,75,50,75,0,dp891
290,2.65,50,75,0,75,100,75,0,100,75,75,100,50,dp892
295,1.75,0,100,100,0,50,0,100,0,100,100,0,50,dp893
299,1.75,75,0,75,50,50,0,100,75,100,100,100,50,dp894
290,1.75,50,50,0,100,75,75,75,100,0,50,0,100,dp895
295,2.65,75,100,50,50,0,75,0,0,100,100,0,75,dp896
290,1.75,0,0,0,0,100,75,0,50,100,100,0,100,dp897
290,2.65,75,100,100,50,100,50,75,75,0,75,50,100,dp898
290,2.22,100,0,75,50,100,0,0,75,100,75,75,100,dp899
295,1.75,75,50,100,50,100,50,75,75,0,0,100,75,dp900
295,2.22,50,0,50,0,0,100,50,50,75,100,75,100,dp901
295,1.75,0,0,0,0,75,100,50,75,100,0,100,100,dp902
290,1.75,0,50,0,50,0,50,100,75,100,100,0,50,dp903
299,1.75,0,0,100,50,50,75,50,50,0,0,100,0,dp904
290,1.75,0,100,0,75,75,75,75,0,75,0,100,75,dp905
295,2.65,75,0,75,50,0,0,100,100,75,100,100,100,dp906
290,1.75,0,100,0,100,0,0,50,75,100,50,0,100,dp907
290,2.65,50,75,50,0,75,75,0,75,100,50,50,50,dp908
295,1.75,75,100,50,0,75,75,100,100,100,0,0,100,dp909
295,2.65,75,0,75,50,75,0,0,50,50,75,75,0,dp910
295,2.22,50,75,50,0,0,75,100,75,100,50,75,0,dp911
295,1.75,50,75,100,50,100,50,0,0,50,100,75,75,dp912
290,2.65,0,75,50,0,0,50,0,75,75,0,75,100,dp913
290,2.22,100,0,50,75,50,100,75,0,75,0,0,50,dp914
295,2.22,100,100,50,100,75,75,100,100,75,0,75,75,dp915
299,2.22,75,0,50,100,100,0,100,75,50,100,100,0,dp916
299,1.75,100,0,0,75,100,75,0,50,100,50,100,75,dp917
299,2.65,75,75,50,75,0,0,50,100,0,100,50,100,dp918
295,1.75,75,100,0,0,50,0,50,100,100,75,75,75,dp919
290,2.22,75,50,50,75,100,75,50,75,50,50,75,0,dp920
299,1.75,50,50,0,50,0,0,50,100,0,75,75,50,dp921
295,1.75,0,0,0,75,75,50,100,0,0,100,100,50,dp922
290,1.75,0,0,0,50,0,50,0,75,75,75,75,50,dp923
295,1.75,75,50,0,0,50,75,100,0,100,75,75,100,dp924
299,1.75,100,75,100,0,75,0,75,50,75,100,75,0,dp925
290,2.65,100,50,100,50,0,100,50,75,0,75,0,100,dp926
290,1.75,0,100,50,75,75,100,75,0,50,75,50,0,dp927
299,2.22,0,50,75,75,100,0,0,100,100,0,50,50,dp928
295,1.75,75,75,50,100,100,100,100,100,50,75,75,50,dp929
295,2.65,0,50,100,75,75,75,75,100,0,75,50,0,dp930
299,1.75,50,75,50,100,75,75,75,75,100,75,0,75,dp931
299,1.75,100,100,0,0,0,0,0,100,100,75,75,50,dp932
299,2.65,0,0,75,50,0,75,75,100,50,100,50,0,dp933
295,2.65,75,50,50,50,100,50,0,100,100,50,0,100,dp934
299,2.22,0,50,75,75,75,50,100,50,0,100,75,50,dp935
299,2.65,0,100,0,0,0,75,0,0,100,100,0,100,dp936
290,2.65,0,100,75,50,75,100,75,0,50,50,50,100,dp937
295,2.65,50,75,75,100,75,50,100,0,0,100,50,0,dp938
290,2.65,75,50,100,50,100,0,75,50,50,100,100,50,dp939
295,2.22,50,0,100,75,75,100,50,75,75,100,75,50,dp940
295,2.65,75,50,0,75,0,75,0,0,0,50,0,0,dp941
290,2.65,0,75,0,0,50,75,0,75,75,100,50,50,dp942
295,2.22,100,100,100,50,50,50,100,50,100,0,100,75,dp943
295,2.22,75,100,0,75,75,100,50,100,75,75,50,50,dp944
295,2.22,75,75,0,100,0,75,0,75,0,50,0,50,dp945
295,2.22,50,0,75,100,50,100,0,50,0,100,0,100,dp946
290,2.65,0,0,75,75,0,75,50,100,100,100,50,75,dp947
299,1.75,75,0,50,100,100,100,75,0,0,50,75,50,dp948
290,1.75,100,75,0,100,75,50,75,75,0,0,75,0,dp949
290,1.75,100,100,75,0,100,75,0,50,0,0,100,75,dp950
299,1.75,50,0,0,50,100,75,100,100,0,75,75,100,dp951
295,2.22,75,100,0,100,75,0,0,50,0,0,100,75,dp952
295,1.75,0,50,75,50,100,50,0,100,0,75,0,0,dp953
295,1.75,100,100,75,100,50,75,100,50,100,100,0,100,dp954
295,2.22,0,100,0,100,75,75,0,0,0,50,50,50,dp955
290,2.65,0,50,50,0,0,50,100,50,50,0,100,50,dp956
295,2.65,0,75,75,50,0,100,50,100,100,0,75,0,dp957
295,2.22,50,0,100,75,100,100,75,0,100,100,50,100,dp958
299,2.22,0,50,75,75,50,0,50,0,50,75,100,100,dp959
290,1.75,0,75,50,75,100,0,50,100,100,100,75,0,dp960
290,2.65,100,75,75,0,100,75,100,0,75,0,100,100,dp961
290,2.22,75,100,100,75,0,0,0,50,50,100,0,75,dp962
299,2.22,100,50,100,0,75,0,100,100,100,50,75,75,dp963
295,1.75,0,75,50,100,75,50,0,50,0,50,75,0,dp964
299,2.65,0,0,100,100,100,75,75,100,75,75,0,0,dp965
299,2.22,100,50,100,0,75,75,0,50,50,50,0,50,dp966
290,1.75,75,100,50,0,50,50,75,50,75,100,0,50,dp967
290,2.22,0,50,50,50,50,50,50,50,50,50,0,75,dp968
295,2.65,50,50,0,100,100,0,75,100,0,0,100,75,dp969
290,2.22,75,75,100,100,50,0,100,100,75,100,100,100,dp970
299,2.22,50,0,100,75,0,0,50,75,75,75,50,50,dp971
295,2.22,50,100,100,75,0,75,0,50,0,75,75,0,dp972
295,2.22,75,100,0,50,100,50,100,100,75,50,0,75,dp973
299,1.75,75,100,100,50,50,0,50,100,0,0,50,100,dp974
290,2.22,75,75,0,100,50,100,100,50,75,100,100,75,dp975
295,1.75,75,0,0,75,100,0,0,50,100,0,50,100,dp976
299,2.65,50,75,0,100,0,0,75,0,75,100,100,0,dp977
295,2.65,75,0,75,75,50,50,0,50,0,100,0,100,dp978
290,2.65,50,100,0,50,0,50,50,0,100,100,75,50,dp979
299,2.65,0,0,0,50,0,0,50,50,100,0,0,0,dp980
290,2.65,100,75,0,75,100,50,75,75,0,100,75,75,dp981
299,2.65,50,100,0,0,50,100,75,50,100,75,50,100,dp982
290,1.75,100,0,100,75,100,75,50,100,50,0,75,100,dp983
295,2.65,75,0,0,75,75,100,75,100,75,0,100,50,dp984
290,2.22,100,75,50,0,0,75,0,100,100,75,0,0,dp985
299,2.22,0,50,0,0,0,0,100,50,50,0,0,50,dp986
299,2.65,50,0,0,100,75,100,75,50,75,100,100,100,dp987
295,2.65,75,100,75,0,0,0,75,50,50,50,50,0,dp988
290,2.65,75,50,0,50,100,75,75,50,100,75,100,100,dp989
295,1.75,50,0,100,0,100,75,75,75,50,50,100,75,dp990
295,2.65,50,0,0,75,100,50,50,0,0,100,100,100,dp991
299,1.75,75,0,0,50,0,0,75,0,75,100,0,0,dp992
299,2.22,100,75,100,75,75,50,0,75,75,50,75,0,dp993
295,1.75,0,50,75,0,0,0,0,50,50,100,100,0,dp994
299,1.75,75,0,100,100,75,0,75,100,0,0,75,50,dp995
299,2.22,0,75,75,100,75,100,50,50,0,50,50,0,dp996
299,2.65,0,75,50,0,0,0,100,75,0,0,0,75,dp997
295,1.75,100,100,50,75,75,100,100,75,75,50,0,100,dp998
299,2.65,50,100,50,75,0,0,100,75,50,100,75,75,dp999
295,2.65,75,75,50,100,100,100,100,0,0,100,50,0,dp1000
299,1.75,75,100,0,50,0,0,0,100,50,0,50,100,dp1001
299,1.75,50,50,100,0,75,50,0,75,50,50,75,75,dp1002
290,1.75,100,50,75,75,75,50,75,75,100,50,0,100,dp1003
290,2.22,75,50,0,0,100,50,50,0,50,0,50,50,dp1004
295,1.75,100,50,0,0,50,50,100,0,0,75,0,100,dp1005
299,2.65,75,50,50,0,75,100,50,100,100,50,50,50,dp1006
295,2.65,75,75,75,0,75,50,100,75,0,50,100,100,dp1007
299,2.65,75,50,50,0,50,50,75,50,75,75,50,0,dp1008
290,2.22,0,75,100,75,100,50,0,100,0,75,50,0,dp1009
295,1.75,75,75,50,75,100,0,75,100,50,100,50,50,dp1010
290,1.75,100,0,0,0,100,75,0,0,100,75,0,50,dp1011
290,1.75,50,50,100,100,50,100,50,0,50,50,75,50,dp1012
295,2.65,100,75,0,75,0,100,75,75,100,0,75,0,dp1013
299,2.22,75,100,100,0,75,0,0,50,50,100,0,100,dp1014
299,1.75,0,75,75,100,100,75,100,75,0,0,50,0,dp1015
299,2.22,100,75,0,50,75,50,50,0,75,100,50,50,dp1016
299,2.22,50,50,75,75,100,75,75,0,100,50,75,50,dp1017
295,1.75,75,100,75,50,100,75,50,50,0,0,0,50,dp1018
299,1.75,75,0,100,100,0,50,0,0,50,100,75,0,dp1019
295,1.75,50,75,75,100,50,50,100,100,50,100,75,0,dp1020
299,2.22,50,75,50,100,75,50,0,0,100,50,100,75,dp1021
290,2.65,50,100,100,100,75,0,75,75,50,50,50,0,dp1022
290,2.22,50,0,100,0,0,0,50,100,0,50,75,75,dp1023
290,2.65,100,75,75,100,0,0,100,100,100,75,100,50,dp1024
299,1.75,0,0,75,50,100,100,0,0,75,50,100,75,dp1025
290,2.22,50,0,50,50,75,100,0,0,0,0,0,50,dp1026
299,1.75,75,75,50,0,50,0,50,75,0,100,75,100,dp1027
299,2.22,0,75,50,0,0,75,0,75,0,100,50,100,dp1028
299,2.65,0,0,75,100,0,50,0,50,100,50,50,50,dp1029
295,1.75,50,0,50,75,100,50,75,50,50,50,75,100,dp1030
299,2.22,0,50,100,75,50,75,75,75,50,75,75,50,dp1031
299,2.22,100,100,100,75,0,0,75,0,50,0,75,75,dp1032
295,2.65,50,0,0,50,50,75,0,50,0,50,0,100,dp1033
299,1.75,100,0,0,100,0,0,75,100,100,50,0,75,dp1034
290,1.75,50,0,75,75,50,0,75,0,0,0,50,0,dp1035
299,1.75,75,0,75,75,0,0,75,100,50,100,100,0,dp1036
295,1.75,100,100,0,0,0,50,100,0,75,100,75,50,dp1037
290,2.65,50,0,75,75,50,0,0,75,75,75,0,50,dp1038
295,1.75,100,50,75,100,100,50,100,100,50,50,100,75,dp1039
290,2.65,100,100,0,0,0,50,50,0,0,50,75,100,dp1040
290,2.65,50,0,75,75,75,50,50,100,100,75,75,50,dp1041
299,2.65,50,75,75,100,75,50,75,50,50,100,0,0,dp1042
299,2.22,0,100,75,100,0,100,100,0,50,50,0,100,dp1043
290,2.22,75,100,50,100,0,75,0,75,100,100,0,75,dp1044
299,1.75,75,100,50,0,50,0,100,75,75,75,0,100,dp1045
295,2.22,0,0,50,50,50,100,50,0,0,75,50,100,dp1046
299,1.75,100,0,75,50,50,50,100,50,100,75,75,100,dp1047
290,2.22,50,50,100,75,50,75,50,50,100,0,100,50,dp1048
295,1.75,75,75,50,75,50,0,0,50,0,100,100,0,dp1049
295,2.22,0,75,100,75,50,50,75,0,75,75,100,100,dp1050
299,2.65,50,100,100,50,0,100,100,0,100,100,0,0,dp1051
299,2.22,50,0,0,100,75,75,0,100,100,50,50,100,dp1052
295,1.75,100,50,75,100,100,75,0,75,100,0,50,50,dp1053
295,2.65,0,50,0,100,50,100,75,100,100,75,0,75,dp1054
299,1.75,50,75,0,75,75,75,75,100,0,0,0,75,dp1055
299,2.65,0,75,50,75,50,75,100,100,0,75,50,50,dp1056
299,2.22,100,50,0,100,100,100,75,75,100,75,50,75,dp1057
299,1.75,0,0,50,75,0,100,0,0,75,75,75,50,dp1058
295,1.75,75,0,100,100,75,75,100,75,50,50,75,100,dp1059
290,2.65,75,0,75,0,100,50,100,50,0,50,100,50,dp1060
290,2.22,75,100,75,0,50,75,75,50,50,100,75,75,dp1061
290,1.75,75,0,75,75,0,0,50,50,50,75,0,100,dp1062
299,1.75,75,100,100,50,50,50,75,0,0,50,50,50,dp1063
295,1.75,75,75,75,75,100,100,50,100,50,50,75,100,dp1064
295,2.22,0,0,50,0,0,50,50,100,50,50,75,100,dp1065
299,2.22,100,100,0,100,50,50,0,100,100,100,75,100,dp1066
295,2.22,75,75,100,0,75,75,100,100,75,0,75,100,dp1067
299,1.75,75,75,100,0,50,0,75,75,75,0,100,75,dp1068
299,1.75,50,50,100,100,75,0,75,100,0,0,100,50,dp1069
295,1.75,75,50,75,50,50,75,100,50,50,75,100,50,dp1070
295,2.22,100,100,75,0,100,75,0,50,0,100,100,100,dp1071
299,2.65,50,100,100,0,50,100,100,50,75,100,0,100,dp1072
290,1.75,100,100,0,50,50,100,75,50,100,50,75,100,dp1073
299,2.65,50,50,75,75,75,100,50,100,50,0,100,50,dp1074
295,2.22,100,75,100,100,100,50,75,0,0,75,75,75,dp1075
295,1.75,75,50,0,100,50,0,50,0,0,100,50,75,dp1076
290,2.65,50,75,75,75,75,75,0,0,100,0,100,100,dp1077
295,2.65,0,50,0,100,0,75,100,100,50,75,100,75,dp1078
290,2.65,100,50,100,75,75,100,75,0,100,50,100,0,dp1079
290,1.75,0,0,50,75,0,0,100,50,50,75,50,100,dp1080
299,1.75,0,100,75,50,75,50,100,100,0,50,75,100,dp1081
299,1.75,50,50,100,50,100,0,50,100,75,100,50,0,dp1082
295,2.22,100,75,50,75,100,75,100,0,75,75,0,75,dp1083
290,2.22,100,0,75,0,75,50,0,50,100,75,75,50,dp1084
290,1.75,75,50,50,0,100,100,0,0,50,100,0,0,dp1085
299,1.75,0,100,50,100,50,75,0,75,50,100,100,75,dp1086
295,2.65,75,0,75,0,0,100,0,0,100,75,50,50,dp1087
295,2.65,0,50,75,0,100,50,0,50,50,50,0,75,dp1088
290,2.22,0,100,75,0,100,75,100,75,0,100,50,100,dp1089
299,1.75,75,100,100,50,0,0,100,0,50,75,0,100,dp1090
299,2.65,50,100,0,100,75,100,0,0,50,0,0,100,dp1091
299,2.22,100,0,75,100,50,50,75,75,75,75,75,0,dp1092
290,2.22,0,0,0,100,75,100,50,50,50,50,0,0,dp1093
299,2.22,100,0,0,75,75,75,100,0,0,75,50,75,dp1094
299,2.65,100,75,0,50,75,100,50,100,50,50,75,0,dp1095
299,2.22,50,0,75,100,50,0,100,50,100,0,0,100,dp1096
299,2.22,75,50,100,75,50,100,100,75,100,0,50,50,dp1097
290,2.65,100,100,100,100,50,100,50,100,75,0,75,100,dp1098
299,2.65,50,0,0,75,50,75,50,100,50,50,50,0,dp1099
295,2.22,75,75,100,0,75,50,75,100,0,75,75,100,dp1100
290,1.75,100,50,75,50,75,75,50,100,100,75,100,75,dp1101
299,1.75,50,0,50,50,75,50,0,0,100,0,100,50,dp1102
290,2.22,0,0,100,50,0,75,50,50,50,100,75,50,dp1103
290,1.75,100,0,50,0,50,0,75,100,100,75,75,100,dp1104
299,2.22,0,100,75,50,100,75,100,75,100,50,50,0,dp1105
290,2.65,75,0,100,0,50,0,0,75,0,100,75,0,dp1106
295,1.75,0,0,75,100,50,0,100,100,75,50,75,100,dp1107
299,2.22,0,75,100,75,100,0,0,50,100,50,50,0,dp1108
299,2.65,50,0,100,75,50,75,75,100,0,100,0,75,dp1109
295,1.75,75,0,0,0,75,50,50,50,0,75,0,50,dp1110
295,2.65,0,100,100,50,75,0,0,50,50,0,0,50,dp1111
290,2.22,0,50,75,50,50,75,100,0,75,50,0,75,dp1112
290,1.75,75,0,100,75,100,50,0,50,50,0,75,0,dp1113
295,2.22,75,0,50,100,50,50,75,100,50,50,100,0,dp1114
290,2.22,50,0,75,100,100,75,75,75,75,75,75,100,dp1115
299,1.75,75,75,100,100,75,100,50,100,100,100,100,0,dp1116
290,1.75,75,75,50,0,75,100,100,0,50,50,100,50,dp1117
290,2.65,75,50,100,100,75,100,100,100,50,100,0,50,dp1118
290,2.22,75,75,50,100,100,75,75,75,0,75,0,50,dp1119
299,2.65,75,50,0,0,100,75,50,50,50,50,50,0,dp1120
290,1.75,75,100,50,75,50,0,75,0,50,50,100,50,dp1121
290,2.22,100,100,0,75,50,100,50,50,75,100,50,100,dp1122
290,1.75,50,100,50,100,100,75,75,75,50,75,75,0,dp1123
299,1.75,0,75,0,100,50,100,50,75,50,0,100,50,dp1124
299,2.65,0,75,50,75,0,100,100,75,50,0,50,0,dp1125
299,1.75,0,75,50,75,0,75,0,75,100,100,75,50,dp1126
290,2.22,0,100,100,75,0,50,50,50,0,50,50,50,dp1127
299,2.65,0,0,50,75,100,100,50,50,75,75,75,0,dp1128
290,2.22,0,75,75,0,100,50,100,50,100,0,50,50,dp1129
295,2.65,75,100,0,75,50,75,0,75,50,100,50,0,dp1130
299,2.65,75,100,50,100,100,0,100,75,50,50,50,75,dp1131
299,2.65,75,75,100,75,75,75,75,50,75,100,100,100,dp1132
290,2.22,75,0,75,0,0,100,100,0,100,0,50,100,dp1133
295,1.75,75,100,0,50,75,100,50,50,75,0,100,100,dp1134
290,1.75,0,75,75,100,75,50,100,75,0,50,0,100,dp1135
290,2.65,75,100,0,100,0,50,75,100,50,50,100,100,dp1136
295,1.75,50,100,50,0,75,75,50,0,75,50,50,0,dp1137
295,2.65,100,0,75,75,75,50,50,100,75,75,0,100,dp1138
290,2.22,50,0,100,75,50,75,0,50,50,100,0,100,dp1139
295,1.75,50,0,50,75,75,100,75,50,50,75,100,75,dp1140
290,1.75,0,75,75,75,0,100,50,75,100,50,50,50,dp1141
290,2.22,75,0,75,75,100,0,75,75,0,100,75,50,dp1142
299,2.22,100,75,0,0,75,100,100,0,75,100,0,50,dp1143
299,2.22,50,100,100,100,75,50,75,100,50,75,75,0,dp1144
299,2.65,50,75,0,50,50,0,100,50,100,50,50,100,dp1145
295,1.75,100,0,50,100,50,100,0,0,100,0,50,50,dp1146
299,1.75,50,100,0,50,0,100,50,75,75,0,100,50,dp1147
295,1.75,50,100,100,0,100,50,0,50,100,0,50,100,dp1148
299,2.22,0,75,100,100,100,50,75,50,75,0,50,50,dp1149
290,2.65,100,0,100,100,0,75,100,0,50,50,50,0,dp1150
295,2.22,50,100,50,100,50,100,50,100,0,100,50,50,dp1151
299,1.75,100,100,0,100,0,0,100,100,50,50,75,75,dp1152
290,2.65,100,75,0,100,0,100,75,50,75,75,50,50,dp1153
290,1.75,75,50,0,75,50,100,75,100,0,0,50,75,dp1154
295,1.75,0,75,100,75,100,100,75,50,75,75,0,0,dp1155
299,2.65,0,100,75,50,50,50,75,100,100,0,75,100,dp1156
299,1.75,0,0,50,75,0,75,50,50,0,0,100,75,dp1157
290,2.65,0,100,100,75,100,75,75,75,50,100,75,0,dp1158
295,2.22,100,75,100,50,75,0,75,50,0,75,0,0,dp1159
295,1.75,100,50,100,0,100,75,0,75,100,75,0,75,dp1160
290,1.75,75,100,75,50,75,50,75,0,75,0,0,100,dp1161
290,2.22,100,100,75,0,0,50,75,75,100,100,100,50,dp1162
295,2.65,50,75,75,0,100,0,100,100,75,100,75,75,dp1163
299,2.65,75,50,75,50,50,75,75,50,50,75,75,100,dp1164
295,2.22,100,50,0,50,100,0,75,100,100,75,100,50,dp1165
299,2.65,75,75,0,100,0,100,50,50,50,100,75,75,dp1166
290,1.75,50,0,100,100,0,0,0,0,50,50,0,100,dp1167
295,2.65,100,0,75,50,50,75,100,50,0,75,0,75,dp1168
295,2.65,75,0,50,0,50,0,75,0,100,50,50,75,dp1169
295,1.75,75,100,50,50,100,0,0,75,50,100,0,75,dp1170
295,2.22,75,75,0,100,50,100,50,50,100,75,0,50,dp1171
299,2.22,0,50,0,0,50,50,0,75,100,0,50,50,dp1172
299,1.75,0,100,0,100,50,100,0,100,75,50,50,100,dp1173
290,2.65,50,50,0,0,75,100,0,100,75,100,50,100,dp1174
299,2.65,75,100,50,0,50,100,100,0,100,75,75,75,dp1175
299,2.65,100,0,0,75,100,50,50,100,75,0,100,50,dp1176
295,2.22,75,50,100,100,50,100,50,50,0,75,75,0,dp1177
290,2.65,50,50,75,50,0,50,50,100,100,100,50,75,dp1178
290,2.22,75,50,0,50,0,50,0,50,0,100,50,50,dp1179
299,2.65,0,50,0,100,75,0,0,75,50,0,75,50,dp1180
299,1.75,100,50,50,75,75,75,50,100,50,0,50,0,dp1181
299,2.65,50,75,100,75,50,100,0,50,0,100,50,50,dp1182
299,2.22,50,0,75,0,0,75,75,100,75,50,75,100,dp1183
299,2.65,0,0,50,0,50,100,0,75,0,50,0,100,dp1184
299,2.22,75,75,50,75,75,0,75,75,75,75,50,100,dp1185
290,2.65,75,50,100,75,50,0,0,75,75,100,100,75,dp1186
295,2.65,100,75,0,75,0,100,75,100,0,75,100,0,dp1187
295,1.75,0,0,75,75,75,50,50,0,50,100,0,0,dp1188
290,2.22,75,100,50,100,100,0,0,50,100,0,0,100,dp1189
295,2.22,100,50,0,100,0,75,75,50,75,0,75,0,dp1190
295,2.22,0,75,50,100,50,75,100,75,0,100,75,100,dp1191
299,2.65,0,100,100,100,100,0,100,50,0,50,100,75,dp1192
295,2.22,100,100,100,75,50,0,0,0,0,100,50,50,dp1193
299,2.22,50,50,75,0,50,75,75,100,75,0,50,75,dp1194
290,2.65,75,75,75,75,0,50,50,50,50,0,100,100,dp1195
290,1.75,75,75,75,50,75,100,50,75,50,100,75,100,dp1196
299,1.75,75,100,75,100,0,50,0,0,50,75,50,75,dp1197
299,2.22,0,50,75,100,50,50,100,100,100,75,100,0,dp1198
295,2.65,75,50,0,50,100,0,0,0,0,50,75,75,dp1199
299,2.65,75,75,100,50,0,75,50,75,75,0,0,0,dp1200
299,2.65,75,0,100,50,100,75,75,100,75,50,75,50,dp1201
299,2.22,75,0,0,0,0,75,0,50,100,100,0,0,dp1202
290,2.65,100,0,50,0,100,0,100,0,50,0,50,50,dp1203
290,2.22,75,0,0,50,50,0,75,50,50,100,75,75,dp1204
290,2.65,0,100,75,50,100,0,100,0,100,0,75,50,dp1205
290,1.75,0,0,100,50,75,50,0,100,50,0,75,75,dp1206
299,1.75,100,50,75,0,0,50,75,0,50,100,100,100,dp1207
299,2.22,50,0,0,0,50,0,50,50,100,0,100,75,dp1208
299,2.65,50,50,50,0,100,50,100,100,100,0,0,75,dp1209
299,2.65,100,0,0,0,50,100,0,100,75,75,0,100,dp1210
290,2.65,0,100,75,50,75,50,0,0,100,50,0,50,dp1211
290,2.65,0,100,75,100,75,50,100,0,50,0,75,75,dp1212
290,1.75,50,0,100,100,0,100,0,50,100,100,0,100,dp1213
299,2.22,50,100,100,75,75,100,100,75,0,75,0,50,dp1214
295,2.65,0,75,75,0,75,50,100,100,75,0,0,50,dp1215
